RAFAEL CASTILLO,793 	GREGORIO DE LAFERRERE BUENOS AIRES,281 
GREGORIO DE LAFERRERE,633 	VIRREY DEL PINO BUENOS AIRES,535 
VIRREY DEL PINO,1.143 	MAXIMO PAZ BUENOS AIRES,1.233 
MAXIMO PAZ,3.914 	CARLOS SPEGAZZINI BUENOS AIRES,24 
CARLOS SPEGAZZINI,83 	GENERAL SAN MARTIN BUENOS AIRES,14.718 
GENERAL SAN MARTIN,30.582 	CASEROS BUENOS AIRES,3.047 
CASEROS,6.731 	TRISTAN SUAREZ BUENOS AIRES,374 
TRISTAN SUAREZ,1.579 	JOSE MARIA EZEIZA BUENOS AIRES,543 
JOSE MARIA EZEIZA,1.246 	GONZALEZ CATAN BUENOS AIRES,482 
GONZALEZ CATAN,993 	CIUDAD EVITA BUENOS AIRES,1.847 
CIUDAD EVITA,3.654 	SAN JUSTO BUENOS AIRES,6.446 
SAN JUSTO,15.690 	EL TALAR DE PACHECO BUENOS AIRES,168 
EL TALAR DE PACHECO,419 	TIGRE BUENOS AIRES,7.148 
TIGRE,25.568 	JOSE LEON SUAREZ BUENOS AIRES,596 
JOSE LEON SUAREZ,1.284 	MORON BUENOS AIRES,4.019 
MORON,9.577 	HURLINGHAN BUENOS AIRES,9 
HURLINGHAN,14 	ITUZAINGO BUENOS AIRES,1.532 
ITUZAINGO,4.160 	MERLO BUENOS AIRES,2.521 
MERLO,10.166 	SAN MIGUEL BUENOS AIRES,10.407 
SAN MIGUEL,27.653 	JOSE C. PAZ BUENOS AIRES,1.754 
JOSE C. PAZ,3.239 	RUFINO DE ELIZALDE BUENOS AIRES,786 
RUFINO DE ELIZALDE,987 	LA PLATA BUENOS AIRES,49.774 
LA PLATA,148.801 	ABASTO BUENOS AIRES,3.448 
ABASTO,7.802 	JOAQUIN GORINA BUENOS AIRES,6 
JOAQUIN GORINA,10 	JOSE HERNANDEZ BUENOS AIRES,2.323 
JOSE HERNANDEZ,5.434 	MELCHOR ROMERO BUENOS AIRES,135 
MELCHOR ROMERO,441 	LANUS BUENOS AIRES,4.400 
LANUS,26.606 	QUILMES BUENOS AIRES,6.722 
QUILMES,26.551 	CAPITAL FEDERAL BUENOS AIRES,20.526 
CAPITAL FEDERAL,40.193 	OLIVOS BUENOS AIRES,5.985 
OLIVOS,16.271 	GUERNICA BUENOS AIRES,289 
GUERNICA,715 	BERISSO BUENOS AIRES,707 
BERISSO,1.641 	ENSENADA BUENOS AIRES,841 
ENSENADA,1.805 	BERAZATEGUI BUENOS AIRES,1.433 
BERAZATEGUI,3.492 	BERNAL BUENOS AIRES,813 
BERNAL,2.330 	AVELLANEDA BUENOS AIRES,7.227 
AVELLANEDA,26.938 	MONTE GRANDE BUENOS AIRES,1.029 
MONTE GRANDE,2.209 	RANELAGH BUENOS AIRES,156 
RANELAGH,695 	FLORENCIO VARELA BUENOS AIRES,1.704 
FLORENCIO VARELA,3.996 	LOMAS DE ZAMORA BUENOS AIRES,3.998 
LOMAS DE ZAMORA,9.201 	PUNTA LARA BUENOS AIRES,186 
PUNTA LARA,424 	TOLOSA BUENOS AIRES,336 
TOLOSA,880 	VILLA ELVIRA BUENOS AIRES,166 
VILLA ELVIRA,266 	SAN NICOLAS BUENOS AIRES,7.023 
SAN NICOLAS,18.151 	SANTA MARIA CATAMARCA,838 
SANTA MARIA,21.149 	BELEN CATAMARCA,203 
BELEN,5.443 	ANDALGALA CATAMARCA,134 
ANDALGALA,191 	COPACABANA CATAMARCA,9 
COPACABANA,1.126 	CHUMBICHA CATAMARCA,26 
CHUMBICHA,27 	SAN FERNANDO DEL VALLE DE CATAMARCA CATAMARCA,999 
SAN FERNANDO DEL VALLE DE CATAMARCA,999 	COLONIA NUEVA CONETA CATAMARCA,2 
COLONIA NUEVA CONETA,2 	SAN ANTONIO CATAMARCA,514 
SAN ANTONIO,24.258 	TINOGASTA CATAMARCA,178 
TINOGASTA,314 	RECREO CATAMARCA,89 
RECREO,2.659 	TACO POZO CHACO,26 
TACO POZO,51 	JUAN JOSE CASTELLI CHACO,66 
JUAN JOSE CASTELLI,496 	PAMPA DEL INDIO CHACO,93 
PAMPA DEL INDIO,429 	COLONIA ELISA CHACO,29 
COLONIA ELISA,111 	COLONIAS UNIDAS CHACO,1 
COLONIAS UNIDAS,157 	GENERAL JOSE DE SAN MARTIN CHACO,403 
GENERAL JOSE DE SAN MARTIN,9.945 	PRESIDENCIA ROCA CHACO,50 
PRESIDENCIA ROCA,627 	VILLA BERTHET CHACO,13 
VILLA BERTHET,29 	SAN BERNARDO CHACO,190 
SAN BERNARDO,4.941 	VILLA ANGELA CHACO,114 
VILLA ANGELA,351 	SANTA SYLVINA CHACO,45 
SANTA SYLVINA,63 	GENERAL PINEDO CHACO,60 
GENERAL PINEDO,727 	CHARATA CHACO,209 
CHARATA,262 	CORONEL DU GRATY CHACO,16 
CORONEL DU GRATY,17 	MAKALLE CHACO,11 
MAKALLE,11 	PRESIDENCIA DE LA PLAZA CHACO,124 
PRESIDENCIA DE LA PLAZA,2.664 	PUERTO TIROL CHACO,46 
PUERTO TIROL,62 	RESISTENCIA CHACO,2.690 
RESISTENCIA,27.006 	MARGARITA BELEN CHACO,144 
MARGARITA BELEN,273 	LA LEONESA CHACO,16 
LA LEONESA,68 	LAS PALMAS CHACO,93 
LAS PALMAS,3.613 	LA ESCONDIDA CHACO,30 
LA ESCONDIDA,2.405 	LA VERDE CHACO,372 
LA VERDE,31.062 	BARRANQUERAS CHACO,191 
BARRANQUERAS,269 	TRES ISLETAS CHACO,132 
TRES ISLETAS,167 	QUITILIPI CHACO,100 
QUITILIPI,114 	MACHAGAI CHACO,51 
MACHAGAI,56 	CAMPO LARGO CHACO,365 
CAMPO LARGO,13.448 	CORZUELA CHACO,17 
CORZUELA,34 	CONCEPCION DEL BERMEJO CHACO,25 
CONCEPCION DEL BERMEJO,45 	PAMPA DEL INFIERNO CHACO,79 
PAMPA DEL INFIERNO,189 	AVIA TERAI CHACO,40 
AVIA TERAI,45 	PRESIDENTE ORTIZ CHUBUT,39 
PRESIDENTE ORTIZ,2.621 	DON BOSCO CHUBUT,19 
DON BOSCO,1.079 	GENERAL MOSCONI CHUBUT,54 
GENERAL MOSCONI,858 	COMODORO RIVADAVIA CHUBUT,1.476 
COMODORO RIVADAVIA,5.920 	PUERTO MADRYN CHUBUT,1.020 
PUERTO MADRYN,2.875 	TRELEW CHUBUT,1.094 
TRELEW,2.835 	RAWSON CHUBUT,728 
RAWSON,2.723 	GAIMAN CHUBUT,135 
GAIMAN,205 	DOLAVON CHUBUT,57 
DOLAVON,69 	RADA TILLY CHUBUT,60 
RADA TILLY,93 	SERREZUELA CORDOBA,72 
USHUAIA,5.224 	VILLA DE SOTO CORDOBA,107 
RIO GRANDE,10.871 	CRUZ DEL EJE CORDOBA,423 
PUERTO ARGENTINO,12.661 	CAPILLA DEL MONTE CORDOBA,295 
SERREZUELA,89 	QUILINO CORDOBA,41 
VILLA DE SOTO,347 	DEAN FUNES CORDOBA,251 
CRUZ DEL EJE,1.440 	LA CUMBRE CORDOBA,1.566 
CAPILLA DEL MONTE,552 	VILLA DEL TOTORAL CORDOBA,73 
QUILINO,54 	JESUS MARIA CORDOBA,1.487 
DEAN FUNES,444 	LA PARA CORDOBA,75.670 
LA CUMBRE,22.563 	BRINCKMANN CORDOBA,3 
VILLA DEL TOTORAL,82 	MORTEROS CORDOBA,204 
JESUS MARIA,5.558 	HUERTA GRANDE CORDOBA,159 
LA PARA,1.220.190 	LA FALDA CORDOBA,556 
BRINCKMANN,7 	VALLE HERMOSO CORDOBA,105 
MORTEROS,979 	COSQUIN CORDOBA,830 
HUERTA GRANDE,450 	SANTA MARIA CORDOBA,5.415 
LA FALDA,2.619 	BIALET MASSE CORDOBA,59 
VALLE HERMOSO,378 	ALTA GRACIA CORDOBA,857 
COSQUIN,2.238 	SAN AGUSTIN CORDOBA,1.641 
SANTA MARIA,21.149 	LA CALERA CORDOBA,165 
BIALET MASSE,93 	SALDAN CORDOBA,40 
ALTA GRACIA,2.195 	UNQUILLO CORDOBA,298 
SAN AGUSTIN,8.050 	RIO CEBALLOS CORDOBA,277 
LA CALERA,280 	SALSIPUEDES CORDOBA,111 
SALDAN,135 	CORDOBA CORDOBA,87.593 
UNQUILLO,937 	MALVINAS ARGENTINAS CORDOBA,599 
RIO CEBALLOS,421 	COLONIA CAROYA CORDOBA,162 
SALSIPUEDES,202 	MONTE CRISTO CORDOBA,136 
CORDOBA,87.593 	PILAR CORDOBA,2.794 
MALVINAS ARGENTINAS,4.630 	RIO SEGUNDO CORDOBA,2.408 
COLONIA CAROYA,193 	LAGUNA LARGA CORDOBA,98 
MONTE CRISTO,374 	ONCATIVO CORDOBA,188 
PILAR,22.846 	RIO PRIMERO CORDOBA,1.574 
RIO SEGUNDO,12.916 	VILLA DEL ROSARIO CORDOBA,2.382 
LAGUNA LARGA,437 	LUQUE CORDOBA,369 
ONCATIVO,226 	TRANSITO CORDOBA,3.632 
RIO PRIMERO,10.288 	SACANTA CORDOBA,18 
VILLA DEL ROSARIO,6.763 	ARROYITO CORDOBA,368 
LUQUE,2.501 	SANTA ROSA DE RIO PRIMERO CORDOBA,96 
TRANSITO,34.822 	LAS VARILLAS CORDOBA,253 
SACANTA,73 	LA FRANCIA CORDOBA,4.273 
ARROYITO,1.988 	ALICIA CORDOBA,3.042 
SANTA ROSA DE RIO PRIMERO,205 	DEVOTO CORDOBA,652 
LAS VARILLAS,680 	SAN FRANCISCO CORDOBA,3.877 
LA FRANCIA,70.178 	FREYRE CORDOBA,98 
ALICIA,23.325 	BALNEARIA CORDOBA,278 
DEVOTO,5.071 	VILLA DOLORES CORDOBA,458 
SAN FRANCISCO,21.731 	VILLA CURA BROCHERO CORDOBA,68 
FREYRE,556 	MINA CLAVERO CORDOBA,367 
BALNEARIA,2.215 	VILLA GENERAL BELGRANO CORDOBA,1.231 
VILLA DOLORES,1.261 	VILLA GIARDINO CORDOBA,130 
VILLA CURA BROCHERO,81 	TANTI CORDOBA,148 
MINA CLAVERO,459 	VILLA CARLOS PAZ CORDOBA,1.912 
VILLA GENERAL BELGRANO,3.038 	POZO DEL MOLLE CORDOBA,40 
VILLA GIARDINO,173 	MARCOS JUAREZ CORDOBA,665 
TANTI,210 	VILLA DEL DIQUE CORDOBA,323 
VILLA CARLOS PAZ,3.643 	EMBALSE CORDOBA,277 
POZO DEL MOLLE,52 	ALMAFUERTE CORDOBA,193 
MARCOS JUAREZ,1.126 	BERROTARAN CORDOBA,64 
VILLA DEL DIQUE,585 	ELENA CORDOBA,1.298 
EMBALSE,916 	OLIVA CORDOBA,727 
ALMAFUERTE,1.031 	LOS CONDORES CORDOBA,105 
BERROTARAN,79 	RIO TERCERO CORDOBA,1.262 
ELENA,13.175 	HERNANDO CORDOBA,195 
OLIVA,9.606 	LAS PERDICES CORDOBA,82 
LOS CONDORES,526 	GENERAL DEHEZA CORDOBA,238 
RIO TERCERO,3.824 	GENERAL CABRERA CORDOBA,580 
HERNANDO,1.229 	TIO PUJIO CORDOBA,34 
LAS PERDICES,425 	VILLA NUEVA CORDOBA,2.392 
GENERAL DEHEZA,1.853 	VILLA MARIA CORDOBA,3.427 
GENERAL CABRERA,2.448 	ARROYO CABRAL CORDOBA,75 
TIO PUJIO,39 	ETRURIA CORDOBA,11 
VILLA NUEVA,10.898 	JAMES CRAIK CORDOBA,38 
VILLA MARIA,10.619 	TANCACHA CORDOBA,24 
ARROYO CABRAL,137 	SANTA ROSA DE CALAMUCHITA CORDOBA,194 
ETRURIA,23 	RIO GRANDE CORDOBA,1.567 
JAMES CRAIK,43 	RIO CUARTO CORDOBA,3.132 
TANCACHA,30 	PASCANAS CORDOBA,7 
SANTA ROSA DE CALAMUCHITA,225 	LABORDE CORDOBA,151 
RIO GRANDE,10.871 	MONTE MAIZ CORDOBA,170 
RIO CUARTO,8.376 	CANALS CORDOBA,168 
PASCANAS,10 	ALEJO LEDESMA CORDOBA,39 
LABORDE,890 	DEL CAMPILLO CORDOBA,36 
MONTE MAIZ,433 	HUINCA RENANCO CORDOBA,70 
CANALS,349 	GENERAL LAVALLE CORDOBA,595 
ALEJO LEDESMA,199 	SANTA MAGDALENA CORDOBA,335 
DEL CAMPILLO,223 	SERRANO CORDOBA,813 
HUINCA RENANCO,96 	LABOULAYE CORDOBA,275 
GENERAL LAVALLE,2.816 	VILLA HUIDOBRO CORDOBA,58 
SANTA MAGDALENA,1.029 	ITUZAINGO CORRIENTES,430 
SERRANO,4.410 	ITATI CORRIENTES,248 
LABOULAYE,374 	BERON DE ASTRADA CORRIENTES,17 
VILLA HUIDOBRO,144 	SAN MIGUEL CORRIENTES,3.577 
ITUZAINGO,4.160 	ITA IBATE CORRIENTES,20 
ITATI,559 	LORETO CORRIENTES,897 
BERON DE ASTRADA,123 	EMPEDRADO CORRIENTES,85 
SAN MIGUEL,27.653 	SAN LUIS DEL PALMAR CORRIENTES,92 
ITA IBATE,24 	CORRIENTES CORRIENTES,45.779 
LORETO,1.921 	PASO DE LA PATRIA CORRIENTES,390 
EMPEDRADO,554 	SANTA LUCIA CORRIENTES,584 
SAN LUIS DEL PALMAR,133 	GOBERNADOR JUAN E. MARTINEZ CORRIENTES,90 
CORRIENTES,45.779 	SAN ROQUE CORRIENTES,896 
PASO DE LA PATRIA,4.124 	BELLA VISTA CORRIENTES,322 
SANTA LUCIA,2.142 	SALADAS CORRIENTES,87 
GOBERNADOR JUAN E. MARTINEZ,415 	MBURUCUYA CORRIENTES,80 
SAN ROQUE,3.842 	SANTA ROSA CORRIENTES,1.238 
BELLA VISTA,3.659 	CONCEPCION CORRIENTES,965 
SALADAS,670 	SANTO TOME CORRIENTES,272 
MBURUCUYA,115 	GOBERNADOR VALENTIN VIRASORO CORRIENTES,6 
SANTA ROSA,6.680 	GOYA CORRIENTES,678 
CONCEPCION,13.023 	CURUZU CUATIA CORRIENTES,209 
SANTO TOME,924 	PASO DE LOS LIBRES CORRIENTES,670 
GOBERNADOR VALENTIN VIRASORO,7 	ALVEAR CORRIENTES,5.167 
GOYA,3.611 	LA CRUZ CORRIENTES,3.675 
CURUZU CUATIA,284 	SAUCE CORRIENTES,93 
PASO DE LOS LIBRES,5.440 	ESQUINA CORRIENTES,3.210 
ALVEAR,17.749 	MOCORETA CORRIENTES,31 
LA CRUZ,51.092 	MONTE CASEROS CORRIENTES,313 
SAUCE,1.219 	LA PAZ ENTRE RIOS,2.385 
ESQUINA,24.140 	SAN JOSE DE FELICIANO ENTRE RIOS,24 
MOCORETA,49 	FEDERAL ENTRE RIOS,4.801 
MONTE CASEROS,504 	SANTA ELENA ENTRE RIOS,356 
LA PAZ,67.863 	SAN JAIME ENTRE RIOS,223 
SAN JOSE DE FELICIANO,126 	CHAJARI ENTRE RIOS,195 
FEDERAL,115.472 	HERNANDARIAS ENTRE RIOS,67 
SANTA ELENA,2.329 	HASENKAMP ENTRE RIOS,29 
SAN JAIME,3.207 	MARIA GRANDE ENTRE RIOS,661 
CHAJARI,281 	BOVRIL ENTRE RIOS,23 
HERNANDARIAS,284 	SAUCE DE LUNA ENTRE RIOS,20 
HASENKAMP,37 	VILLAGUAY ENTRE RIOS,266 
MARIA GRANDE,9.984 	VILLA CLARA ENTRE RIOS,137 
BOVRIL,28 	PARANA ENTRE RIOS,4.033 
SAUCE DE LUNA,78 	VIALE ENTRE RIOS,89 
VILLAGUAY,373 	CONCORDIA ENTRE RIOS,1.305 
VILLA CLARA,1.527 	FEDERACION ENTRE RIOS,2.177 
PARANA,17.890 	SAN SALVADOR ENTRE RIOS,491 
VIALE,2.339 	GENERAL CAMPOS ENTRE RIOS,960 
CONCORDIA,4.262 	URDINARRAIN ENTRE RIOS,81 
FEDERACION,33.369 	NOGOYA ENTRE RIOS,231 
SAN SALVADOR,7.208 	LUCAS GONZALEZ ENTRE RIOS,199 
GENERAL CAMPOS,10.603 	ROSARIO DEL TALA ENTRE RIOS,87 
URDINARRAIN,100 	BASALVILBASO ENTRE RIOS,1 
NOGOYA,546 	MACIA ENTRE RIOS,23 
LUCAS GONZALEZ,4.101 	VICTORIA ENTRE RIOS,2.903 
ROSARIO DEL TALA,315 	DIAMANTE ENTRE RIOS,334 
BASALVILBASO,10 	VILLA LIBERTADOR SAN MARTIN ENTRE RIOS,351 
MACIA,76 	CRESPO ENTRE RIOS,689 
VICTORIA,110.257 	VILLA GENERAL RAMIREZ ENTRE RIOS,53 
DIAMANTE,2.589 	VILLA ELISA ENTRE RIOS,186 
VILLA LIBERTADOR SAN MARTIN,1.549 	CONCEPCION DEL URUGUAY ENTRE RIOS,948 
CRESPO,13.354 	SAN JOSE ENTRE RIOS,3.754 
VILLA GENERAL RAMIREZ,317 	COLON ENTRE RIOS,1.960 
VILLA ELISA,1.063 	GUALEGUAYCHU ENTRE RIOS,2.030 
CONCEPCION DEL URUGUAY,2.446 	GUALEGUAY ENTRE RIOS,418 
SAN JOSE,51.828 	POZO DEL TIGRE FORMOSA,53 
COLON,37.531 	LAS LOMITAS FORMOSA,206 
GUALEGUAYCHU,6.196 	SAN MARTIN FORMOSA,1.269 
GUALEGUAY,859 	GENERAL MANUEL BELGRANO FORMOSA,71 
INGENIO GUILLERMO N. JUAREZ,1 	MISION TACAAGLE FORMOSA,23 
POZO DEL TIGRE,404 	ESPINILLO FORMOSA,25 
LAS LOMITAS,324 	ESTANISLAO DEL CAMPO FORMOSA,47 
SAN MARTIN,80.556 	IBARRETA FORMOSA,27 
VILLA GENERAL GUEMES,33 	PIRANE FORMOSA,71 
GENERAL MANUEL BELGRANO,2.236 	RIACHO HE - HE FORMOSA,8 
MISION TACAAGLE,24 	LAGUNA BLANCA FORMOSA,95 
ESPINILLO,255 	CLORINDA FORMOSA,339 
ESTANISLAO DEL CAMPO,525 	EL COLORADO FORMOSA,219 
IBARRETA,125 	SAN FRANCISCO DE LAISHI FORMOSA,4 
PIRANE,83 	FORMOSA FORMOSA,10.578 
RIACHO HE - HE,13 	VILLA DOS TRECE FORMOSA,42 
LAGUNA BLANCA,646 	LA QUIACA JUJUY,411 
CLORINDA,519 	EL AGUILAR JUJUY,210 
EL COLORADO,8.706 	HUMAHUACA JUJUY,659 
SAN FRANCISCO DE LAISHI,4 	TILCARA JUJUY,391 
FORMOSA,10.578 	CALILEGUA JUJUY,99 
VILLA DOS TRECE,435 	FRAILE PINTADO JUJUY,42 
LA QUIACA,997 	CAIMANCITO JUJUY,21 
EL AGUILAR,6.163 	MONTE RICO JUJUY,13 
HUMAHUACA,2.222 	EL CARMEN JUJUY,317 
TILCARA,685 	PERICO JUJUY,172 
CALILEGUA,130 	PALPALA JUJUY,143 
FRAILE PINTADO,49 	LA MENDIETA JUJUY,27 
CAIMANCITO,22 	SAN SALVADOR DE JUJUY JUJUY,2.045 
MONTE RICO,343 	LA ESPERANZA JUJUY,683 
EL CARMEN,14.627 	SAN PEDRO DE JUJUY JUJUY,1.124 
PERICO,518 	SANTA CLARA JUJUY,215 
PALPALA,155 	SANTA CATALINA JUJUY,92 
LA MENDIETA,457 	RINCONADA JUJUY,17 
SAN SALVADOR DE JUJUY,2.045 	LIBERTADOR GRAL SAN MARTIN JUJUY,179 
LA ESPERANZA,35.287 	RANCUL LA PAMPA,55 
SAN PEDRO DE JUJUY,1.124 	INGENIERO LUIGGI LA PAMPA,25 
SANTA CLARA,4.680 	EDUARDO CASTEX LA PAMPA,80 
SANTA CATALINA,1.886 	TRENEL LA PAMPA,83 
RINCONADA,310 	REALICO LA PAMPA,186 
LIBERTADOR GRAL SAN MARTIN,836 	VERTIZ LA PAMPA,41 
RANCUL,71 	GENERAL PICO LA PAMPA,707 
INGENIERO LUIGGI,41 	BERNARDO LARROUDE LA PAMPA,21 
EDUARDO CASTEX,346 	VICTORICA LA PAMPA,102 
TRENEL,283 	ALGARROBO DE AGUILA LA PAMPA,18 
REALICO,261 	SANTA ISABEL LA PAMPA,242 
VERTIZ,253 	MIGUEL CANE LA PAMPA,65 
GENERAL PICO,6.982 	COLONIA BARON LA PAMPA,25 
BERNARDO LARROUDE,27 	WINIFREDA LA PAMPA,49 
VICTORICA,1.036 	CATRILO LA PAMPA,81 
ALGARROBO DE AGUILA,22 	TOAY LA PAMPA,118 
SANTA ISABEL,2.925 	QUEMU QUEMU LA PAMPA,63 
MIGUEL CANE,809 	SANTA ROSA LA PAMPA,1.980 
COLONIA BARON,66 	25 DE MAYO LA PAMPA,1.280 
WINIFREDA,80 	GENERAL ACHA LA PAMPA,180 
CATRILO,139 	MACACHIN LA PAMPA,90 
TOAY,169 	GENERAL SAN MARTIN LA PAMPA,1.626 
QUEMU QUEMU,150 	BERNASCONI LA PAMPA,47 
SANTA ROSA,6.680 	GUATRACHE LA PAMPA,98 
25 DE MAYO,24.764 	JACINTO ARAUZ LA PAMPA,32 
GENERAL ACHA,337 	CHILECITO LA RIOJA,442 
MACACHIN,127 	NONOGASTA LA RIOJA,91 
GENERAL SAN MARTIN,30.582 	LA RIOJA LA RIOJA,12.134 
BERNASCONI,1.386 	VILLA UNION LA RIOJA,178 
GUATRACHE,116 	CHAMICAL LA RIOJA,142 
JACINTO ARAUZ,56 	SANTA CRUZ LA RIOJA,1.602 
CHILECITO,587 	CHEPES LA RIOJA,28 
NONOGASTA,110 	MILAGRO LA RIOJA,108 
LA RIOJA,12.134 	AIMOGASTA LA RIOJA,103 
VILLA UNION,3.688 	USPALLATA MENDOZA,381 
CHAMICAL,184 	VILLA TULUMAYA MENDOZA,4 
SANTA CRUZ,21.698 	MENDOZA MENDOZA,44.415 
CHEPES,30 	LAS HERAS MENDOZA,926 
MILAGRO,10.134 	VILLA NUEVA MENDOZA,1.281 
AIMOGASTA,121 	GODOY CRUZ MENDOZA,4.166 
USPALLATA,579 	MAIPU MENDOZA,1.109 
VILLA TULUMAYA,4 	RODEO DEL MEDIO MENDOZA,63 
MENDOZA,44.415 	PERDRIEL MENDOZA,77 
LAS HERAS,5.494 	LUJAN DE CUYO MENDOZA,721 
VILLA NUEVA,10.898 	FRAY LUIS BELTRAN MENDOZA,22 
GODOY CRUZ,10.904 	PALMIRA MENDOZA,66 
MAIPU,6.033 	SAN MARTIN MENDOZA,7.813 
RODEO DEL MEDIO,895 	JUNIN MENDOZA,1.902 
PERDRIEL,252 	JUNIN MENDOZA,1.902 
LUJAN DE CUYO,1.434 	RIVADAVIA MENDOZA,3.290 
FRAY LUIS BELTRAN,169 	LAS CATITAS MENDOZA,7 
PALMIRA,372 	LA PAZ MENDOZA,3.037 
SAN MARTIN,80.556 	LA CONSULTA MENDOZA,1.202 
JUNIN,12.925 	SAN CARLOS MENDOZA,6.784 
JUNIN,12.925 	EUGENIO BUSTOS MENDOZA,10 
RIVADAVIA,21.898 	TUNUYAN MENDOZA,366 
LAS CATITAS,15 	TUPUNGATO MENDOZA,330 
LA PAZ,67.863 	SAN RAFAEL MENDOZA,2.616 
LA CONSULTA,23.528 	VILLA ATUEL MENDOZA,58 
SAN CARLOS,65.543 	GENERAL ALVEAR MENDOZA,997 
EUGENIO BUSTOS,70 	REAL DEL PADRE MENDOZA,216 
TUNUYAN,424 	PUERTO IGUAZU MISIONES,757 
TUPUNGATO,532 	BERNARDO DE IRIGOYEN MISIONES,134 
SAN RAFAEL,11.504 	POSADAS MISIONES,2.405 
VILLA ATUEL,69 	GARUPA MISIONES,61 
GENERAL ALVEAR,6.977 	SAN IGNACIO MISIONES,612 
REAL DEL PADRE,6.206 	SANTA ANA MISIONES,388 
PUERTO IGUAZU,1.661 	SAN JOSE MISIONES,1.861 
BERNARDO DE IRIGOYEN,1.029 	APOSTOLES MISIONES,169 
POSADAS,8.500 	CONCEPCION DE LA SIERRA MISIONES,39 
GARUPA,77 	PUERTO RICO MISIONES,216 
SAN IGNACIO,12.624 	CAPIOVI MISIONES,13 
SANTA ANA,5.180 	GARUHAPE MISIONES,7 
SAN JOSE,51.828 	PUERTO ESPERANZA MISIONES,223 
APOSTOLES,1.621 	EL DORADO MISIONES,224 
CONCEPCION DE LA SIERRA,156 	PUERTO PIRAY MISIONES,67 
PUERTO RICO,5.715 	MONTECARLO MISIONES,96 
CAPIOVI,14 	SAN PEDRO MISIONES,734 
GARUHAPE,8 	CAMPO VIERA MISIONES,14 
PUERTO ESPERANZA,1.809 	JARDIN AMERICA MISIONES,150 
EL DORADO,6.998 	SAN JAVIER MISIONES,468 
PUERTO PIRAY,82 	OBERA MISIONES,467 
MONTECARLO,3.034 	CAMPO GRANDE MISIONES,261 
SAN PEDRO,21.553 	LEANDRO N. ALEM MISIONES,96 
CAMPO VIERA,352 	EL SOBERBIO MISIONES,142 
JARDIN AMERICA,1.582 	ARISTOBULO DEL VALLE MISIONES,38 
SAN JAVIER,14.273 	SAN VICENTE MISIONES,487 
OBERA,802 	RINCON DE LOS SAUCES NEUQUEN,106 
CAMPO GRANDE,10.107 	CHOS MALAL NEUQUEN,104 
LEANDRO N. ALEM,2.991 	NEUQUEN NEUQUEN,14.113 
EL SOBERBIO,1.731 	CUTRAL CO NEUQUEN,381 
ARISTOBULO DEL VALLE,330 	PLAZA HUINCUL NEUQUEN,260 
SAN VICENTE,11.377 	ALUMINE NEUQUEN,149 
RINCON DE LOS SAUCES,179 	LONCOPUE NEUQUEN,47 
CHOS MALAL,118 	TAFI DEL VALLE TUCUMAN,251 
NEUQUEN,14.113 	YERBA BUENA TUCUMAN,258 
CUTRAL CO,613 	LULES TUCUMAN,80 
PLAZA HUINCUL,343 	SAN MIGUEL DE TUCUMAN TUCUMAN,4.883 
ALUMINE,215 	LOS POCITOS TUCUMAN,15 
LONCOPUE,54 	VILLA MARIANO MORENO TUCUMAN,49 
TAFI DEL VALLE,332 	BANDA DEL RIO SALI TUCUMAN,74 
YERBA BUENA,717 	LOS GUTIERREZ TUCUMAN,811 
LULES,91 	INGENIO SAN PABLO TUCUMAN,71 
SAN MIGUEL DE TUCUMAN,4.883 	RANCHILLOS TUCUMAN,17 
LOS POCITOS,319 	ALDERETES TUCUMAN,28 
VILLA MARIANO MORENO,403 	DELFIN GALLO TUCUMAN,4 
BANDA DEL RIO SALI,122 	LOS RALOS TUCUMAN,5 
LOS GUTIERREZ,18.035 	AGUILARES TUCUMAN,85 
INGENIO SAN PABLO,446 	MONTEROS TUCUMAN,266 
RANCHILLOS,21 	SIMOCA TUCUMAN,39 
ALDERETES,30 	BELLA VISTA TUCUMAN,212 
DELFIN GALLO,33 	ADROGUE BUENOS AIRES,1.108 
LOS RALOS,98 	FONTANA CHACO,163 
AGUILARES,94 	VILLA ELISA BUENOS AIRES,510 
MONTEROS,606 	CITY BELL BUENOS AIRES,381 
SIMOCA,61 	MANUEL B GONNET BUENOS AIRES,29 
BELLA VISTA,3.659 	RINGUELET BUENOS AIRES,88 
ADROGUE,2.863 	GAMBIER BUENOS AIRES,246 
FONTANA,4.949 	LA CUMBRE BUENOS AIRES,5.171 
VILLA ELISA,1.063 	CAMET BUENOS AIRES,287 
CITY BELL,1.604 	PUNTA MOGOTES BUENOS AIRES,156 
MANUEL B GONNET,38 	GLEW BUENOS AIRES,308 
RINGUELET,173 	BURZACO BUENOS AIRES,715 
GAMBIER,567 	LONGCHAMPS BUENOS AIRES,172 
LA CUMBRE,22.563 	CLAYPOLE BUENOS AIRES,217 
CAMET,573 	RAFAEL CALZADA BUENOS AIRES,176 
PUNTA MOGOTES,602 	JOSE MARMOL BUENOS AIRES,480 
GLEW,568 	VILLA DOMINICO BUENOS AIRES,326 
BURZACO,2.030 	SARANDI BUENOS AIRES,650 
LONGCHAMPS,520 	WILDE BUENOS AIRES,632 
CLAYPOLE,945 	GERLI BUENOS AIRES,103 
RAFAEL CALZADA,380 	GUILLERMO E. HUDSON BUENOS AIRES,85 
